recovery_id,tag_code,tag_status,Vessel_type,Cruise_no,Haul_or_Delivery_no,species_name_by_observer,Missing_Fins,sample:in_or_out?,recovery_date,run_year,Lat,latmin,Hem,Long,Longm,Bear,Area,sex,gonad_m,length,weight,Other_comments,Date_entered,Plant_recovery,detection_method,sampling_site,Date_snout_sent_to_ABL,Detected_with,sampling_,fishery,gear_name,Report_code,New_data,length_code,length_type,weight_code,weight_type,recorded_mark,location_type,hssector,specimen_number,ADFG_stat_area,Initials_CWT_reade
2013170066,635579,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , F      ,         ,620,3.1,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,108,                    ,                    
2013170065,90488,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130509,2013,57,7, N        ,151,20, W           ,                   , M      ,         ,590,3.1, 57 07.5N  151 20W                                                 ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,107,515700,                    
2013170064,210961,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , M      ,         ,590,2.9,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,107,                    ,                    
2013170063,635978,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130509,2013,57,7, N        ,151,20, W           ,                   , F      ,         ,490,1.5, 57 07.2N  151 20W                                                 ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,106,515700,                    
2013170062,210961,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130509,2013,57,7, N        ,151,20, W           ,                   , F      ,         ,510,1.9, 57 07.5N  151 20W                                                 ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,105,515700,                    
2013170061,210910,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,640,4.5,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,103,                    ,                    
2013170060,181475,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,510,2,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,102,                    ,                    
2013170059,90343,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,600,3,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,101,                    ,                    
2013170058,                 ,2, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130512,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,570,2.9,                                                                   ,                    , N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,100,                    ,                    
2013170057,181476,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,550,2.5,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,99,                    ,                    
2013170056,90443,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,500,2,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,98,                    ,                    
2013170055,42481,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130504,2013,57,48, N        ,150,12, W           ,                   , M      ,         ,600,3, 57 48N  150 12W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,96,505730,                    
2013170054,635289,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130511,2013,58,35, N        ,148,38, W           ,                   , M      ,         ,690,4.9, 58 35N  148 38W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,90,485830,                    
2013170053,42675,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130511,2013,58,35, N        ,148,38, W           ,                   , F      ,         ,610,3, 58 35N  148 38W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,89,485830,                    
2013170052,635972,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130504,2013,57,48, N        ,150,12, W           ,                   , F      ,         ,580,2.2, 57 48N  150 12W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,89,505730,                    
2013170051,210910,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130511,2013,58,35, N        ,148,38, W           ,                   , F      ,         ,660,3.8, 48 35N  148 38W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,88,485830,                    
2013170050,210961,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130511,2013,58,35, N        ,148,38, W           ,                   , M      ,         ,560,2.4, 58 35N  148 38W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,87,485830,                    
2013170049,210909,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130511,2013,58,35, N        ,148,38, W           ,                   , F      ,         ,630,3.3, 58 35N  148 38W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,86,485830,                    
2013170048,181483,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130511,2013,58,35, N        ,148,38, W           ,                   , F      ,         ,610,2.8, 58 35N  148 38W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,85,485830,                    
2013170047,210909,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130514,2013,57,47, N        ,150,1, W           ,                   , F      ,         ,640,3.7,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,81,485831,                    
2013170046,90343,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130514,2013,57,47, N        ,150,1, W           ,                   , F      ,         ,640,3.6,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,80,485831,                    
2013170045,210911,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130514,2013,57,47, N        ,150,1, W           ,                   , M      ,         ,600,2.9,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,79,485831,                    
2013170044,635293,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130513,2013,58,0, N        ,149,42, W           ,                   , F      ,         ,600,2.9, 58 00N  149 42W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,79,485700,                    
2013170043,90281,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130514,2013,57,47, N        ,150,1, W           ,                   , F      ,         ,500,1.9,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,78,485831,                    
2013170042,635088,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130513,2013,58,0, N        ,149,42, W           ,                   , F      ,         ,590,2.5, 58 00W  149 42N                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,78,485700,                    
2013170041,90342,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130514,2013,57,47, N        ,150,1, W           ,                   , F      ,         ,640,3.5,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,77,485831,                    
2013170040,210960,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130513,2013,58,0, N        ,149,42, W           ,                   , F      ,         ,570,2.1, 58 00N  149 42W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,77,485700,                    
2013170039,210962,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130513,2013,58,0, N        ,149,42, W           ,                   , F      ,         ,510,1.8, 58 00N  149 42W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,76,485700,                    
2013170038,635699,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130505,2013,58,26, N        ,148,32, W           ,                   , M      ,         ,610,3, 58 26N  148 32W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,64,485800,                    
2013170037,210960,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130504,2013,57,48, N        ,150,12, W           ,                   , M      ,         ,630,1.7, 57 48N  150 12W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,64,505730,                    
2013170036,                 ,3, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130505,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,580,2.4, 58 26N  148 32W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,63,485800,                    
2013170035,210910,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130505,2013,58,26, N        ,148,32, W           ,                   , F      ,         ,650,3.2, 58 26N  148 32W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,62,485800,                    
2013170034,181483,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130513,2013,57,48, N        ,150,12, W           ,                   , M      ,         ,520,1.7, 57 48N  150 12W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,62,505730,                    
2013170033,90448,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130504,2013,57,48, N        ,150,12, W           ,                   , F      ,         ,620,1.7, 57 48N  150 12W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,61,505730,                    
2013170032,220210,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130511,2013,58,0, N        ,149,42, W           ,                   , M      ,         ,630,1.5, 57 02.2N 149 38.2W                                                ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,56,495700,                    
2013170031,18119,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , F      ,         ,610,3.3,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,51,                    ,                    
2013170030,210909,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , F      ,         ,620,3.1,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,50,                    ,                    
2013170029,635271,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , F      ,         ,640,3.3,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,49,                    ,                    
2013170028,93939,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , F      ,         ,560,2.5,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,48,                    ,                    
2013170027,                 ,2, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130504,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,600,2.7, 57 48N  150 12W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,47,505730,                    
2013170026,90448,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130505,2013,58,26, N        ,148,32, W           ,                   , M      ,         ,520,1.7, 58 26N  148 32W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,42,485800,                    
2013170025,53577,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130505,2013,58,26, N        ,148,32, W           ,                   , M      ,         ,730,4.8, 58 26N  148 32W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,41,485800,                    
2013170024,90487,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130505,2013,58,26, N        ,148,32, W           ,                   , M      ,         ,610,2.7, 58 26N  148 32W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,40,485800,                    
2013170023,55232,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130516,2013,58,35, N        ,148,38, W           ,                   , F      ,         ,530,2.1,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,31,485831,                    
2013170022,635268,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , F      ,         ,660,3.9,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,31,                    ,                    
2013170021,90442,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130516,2013,58,35, N        ,148,38, W           ,                   , M      ,         ,470,1.4,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,30,485831,                    
2013170020,31668,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130512,2013,58,35, N        ,148,36, W           ,                   , F      ,         ,730,5.3,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,30,                    ,                    
2013170019,635578,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130516,2013,58,35, N        ,148,38, W           ,                   , F      ,         ,600,2.6,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,29,485831,                    
2013170018,210962,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130516,2013,58,35, N        ,148,38, W           ,                   , M      ,         ,500,1.7,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,28,485831,                    
2013170017,55305,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130516,2013,58,35, N        ,148,38, W           ,                   , F      ,         ,470,1.5,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,27,485831,                    
2013170016,92049,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130508,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,470,1.4, binary code                                                       ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,20,505700,                    
2013170015,90448,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130507,2013,57,7, N        ,151,20, W           ,                   , M      ,         ,500,1.5,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,19,505700,                    
2013170014,635965,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130518,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,470,1.4,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,19,505700,                    
2013170013,186320,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130514,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,540,               , ADFG area %  8/44/48                                              ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,19,515700,                    
2013170012,90435,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130508,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,450,1.3,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,18,505700,                    
2013170011,181484,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130504,2013,57,48, N        ,150,12, W           ,                   , M      ,         ,530,1.4, 57 48W  150 12N                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,18,505730,                    
2013170010,93939,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130507,2013,57,7, N        ,151,20, W           ,                   , M      ,         ,540,2,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,16,505700,                    
2013170009,                 ,2, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130507,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,510,1.6,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,16,505730,                    
2013170008,                 ,2, Rockfish          ,                    ,                               , Chinook                  , None             , IN                      ,20130507,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,550,1.8,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,16,505730,                    
2013170007,186320,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130511,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,650,3.5,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,9,485831,                    
2013170006,635578,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130504,2013,57,48, N        ,150,12, W           ,                   , F      ,         ,620,2.4, 57 48N  150 12W                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,9,505730,                    
2013170005,210961,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130509,2013,             ,        ,          ,        ,       ,             ,630, M      ,         ,540,2,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,8,485831,                    
2013170004,90443,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130504,2013,57,48, N        ,150,12, W           ,                   , M      ,         ,550,2, Lat/Long  57 48N/150 12W                                          ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,5,505730,                    
2013170003,186320,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130509,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,600,2.6,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,2,485831,                    
2013170002,90539,1, Rockfish          ,                    ,                               , Chinook                  , Ad               , IN                      ,20130509,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,590,2.6,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,2,495500,                    
2013170001,635274,1, Rockfish          ,                    ,                               , Chinook                  , none             , IN                      ,20130613,2013,             ,        ,          ,        ,       ,             ,630, F      ,         ,580,2.6,                                                                   ,20130703, N                 , E                , hsrf                 ,20130604, Y             ,           ,81, trawl        , REP13            , N                  ,                    ,                    ,                    ,                    ,                    ,                    ,                    ,1,495000,                    
