recovery_id,tag_code,Observer,vessel_name,cruise_no,PERMIT,Haul_or_Delivery_no,year,month,day,Lat,Long,ves_akr_length,trip_target_code,gf_processing_sector,length_category
2016091090,183675,Micki Pawlack,AMERICAN TRIUMPH,20876,4055,124,2016,03,04,54,165,285,pollock,CP,Large
2016091092,182966,Shelby Carnright,NORTHERN HAWK,20855,4063,43,2016,01,31,55,163,341,pollock,CP,Large
2016091093,636175,Colt Snapp,ISLAND ENTERPRISE,20825,3870,163,2016,03,15,56,168,312,pollock,CP,Large
2016091109,090862,Carrie Wein,CARAVELLE,20845,3402,1,2016,02,12,NA,NA,86,pollock,S,Large
2016091110,636615,Carrie Wein,CARAVELLE,20845,3402,1,2016,02,12,NA,NA,86,pollock,S,Large
2016091132,183675,Zach McKeown,BAY ISLANDER,20851,1193,2,2016,03,13,NA,NA,88,pollock,S,Large
2016091161,031672,,DECISION,20827,4614,2,2016,01,25,NA,NA,58,pollock,S,Small
2016091162,182065,,ADVANCER,20722,4628,1,2016,01,22,NA,NA,58,pollock,S,Small
2016091163,182680,,COURTNEY NORAL,20685,4579,3,2016,01,23,55,160,58,pollock,S,Small
2016091167,090917,,VIKING EXPLORER,21375,1116,1,2016,10,02,NA,NA,124,pollock,S,Large
2016091168,636177,,VIKING EXPLORER,21375,1116,1,2016,10,02,NA,NA,124,pollock,S,Large
2016091169,043874,,VIKING EXPLORER,21375,1116,1,2016,10,02,NA,NA,124,pollock,S,Large
2016091172,211139,,VIKING EXPLORER,21375,1116,1,2016,10,02,NA,NA,124,pollock,S,Large
2016091173,636652,,VIKING EXPLORER,21375,1116,1,2016,10,02,NA,NA,124,pollock,S,Large
2016091174,090919,,MICHELLE RENEE,21470,4131,4,2016,10,22,NA,NA,112,pollock,S,Large
2016091175,211102,,VIKING EXPLORER,21375,1116,1,2016,10,02,NA,NA,124,pollock,S,Large
2016091176,636836,,VIKING EXPLORER,21375,1116,1,2016,10,02,NA,NA,124,pollock,S,Large
2016091177,183387,,PEGGY JO,21466,979,4,2016,10,16,NA,NA,99,pollock,S,Large
2016091178,043888,,PEGGY JO,21466,979,4,2016,10,16,NA,NA,99,pollock,S,Large
2016091183,043484,,VIKING EXPLORER,21375,1116,1,2016,10,02,NA,NA,124,pollock,S,Large
2016091184,211139,,VIKING EXPLORER,21375,1116,1,2016,10,02,NA,NA,124,pollock,S,Large
2016091185,043666,,VIKING EXPLORER,21375,1116,1,2016,10,02,NA,NA,124,pollock,S,Large
2016091189,185614,,PEGGY JO,21466,979,2,2016,10,10,NA,NA,99,pollock,S,Large
2016091193,043666,,MAR DEL NORTE,21361,435,4,2016,09,28,NA,NA,92,pollock,S,Large
2016091194,182465,,SEAFREEZE ALASKA,21481,2733,915,2016,11,05,57,166,295,other,CP,Large
2016091203,636652,,LAURA,21255,1571,3,2016,10,17,57,152,93,pollock,S,Large
2016091211,055723,,BAY ISLANDER,21343,1193,1,2016,08,31,NA,NA,88,pollock,S,Large
2016091426,636267,Elysha Agne,CHELLISSA,21306,6222,2,2016,08,27,NA,NA,70,pollock,S,Large
2016091429,036259,,DAWN,21398,5,1,2016,09,01,NA,NA,92,pollock,S,Large
2016091433,030286,,AMERICAN DYNASTY,21129,3681,222,2016,06,24,56,165,272,pollock,CP,Large
2016091453,036259,,ARCTIC RAM,21374,523,1,2016,09,10,NA,NA,90,pollock,S,Large
2016091455,033001,,MICHELLE RENEE,21470,4131,4,2016,10,22,NA,NA,112,pollock,S,Large
2016091456,090884,Elysha Agne,CHELLISSA,21306,6222,2,2016,08,27,NA,NA,70,pollock,S,Large
2016091457,043881,,NORTHERN EAGLE,21184,3261,414,2016,08,24,55,167,341,pollock,CP,Large
2016091459,183386,,BAY ISLANDER,21333,1193,1,2016,10,04,NA,NA,88,pollock,S,Large
2016091461,030286,,BAY ISLANDER,21333,1193,1,2016,10,04,NA,NA,88,pollock,S,Large
2016091466,090713,,BAY ISLANDER,21333,1193,1,2016,10,04,NA,NA,88,pollock,S,Large
2016091470,636651,,COLUMBIA,21469,1228,1,2016,10,03,NA,NA,123,pollock,S,Large
2016091471,090619,,COLUMBIA,21469,1228,1,2016,10,03,NA,NA,123,pollock,S,Large
2016091476,636483,Melissa Goulet,LAURA,21310,1571,1,2016,08,26,NA,NA,93,pollock,S,Large
2016091716,636830,,ENTERPRISE,21343,2579,3,2016,11,01,NA,NA,120,other,CP,Large
2016091723,182484,,BAY ISLANDER,21343,1193,5,2016,09,18,NA,NA,88,pollock,S,Large
2016091727,043496,,MAJESTY,21372,3996,3,2016,09,25,NA,NA,99,pollock,S,Large
2016091728,043670,,MAJESTY,21372,3996,4,2016,10,04,NA,NA,99,pollock,S,Large
2016091729,036258,,MAJESTY,21372,3996,3,2016,09,25,NA,NA,99,pollock,S,Large
2016091730,043484,,MAJESTY,21372,3996,4,2016,10,04,NA,NA,99,pollock,S,Large
2016091731,183170,,OCEAN STORM,21279,5000,2,2016,10,13,NA,NA,58,pollock,S,Small
2016091740,043395,,ALASKAN,21463,2010,1,2016,10,07,NA,NA,73,pollock,S,Large
2016091743,041537,,ELIZABETH F,21463,823,1,2016,10,13,NA,NA,90,pollock,S,Large
2016091745,183290,,NEW LIFE,21367,6182,408,2016,09,26,57,152,79,pollock,S,Large
2016091747,030725,,HICKORY WIND,21397,993,3,2016,09,04,57,154,107,pollock,S,Large
2016091750,090934,,OCEAN HOPE 3,21376,1623,1,2016,10,01,NA,NA,103,pollock,S,Large
2016091759,043395,,MAJESTY,21372,3996,2,2016,09,19,NA,NA,99,pollock,S,Large
2016091763,090630,,MAJESTY,21372,3996,3,2016,09,25,NA,NA,99,pollock,S,Large
2016091765,183395,,MAJESTY,21372,3996,4,2016,10,04,NA,NA,99,pollock,S,Large
2016091766,636663,,MAJESTY,21372,3996,4,2016,10,04,NA,NA,99,pollock,S,Large
2016091768,182778,,OCEAN STORM,21279,5000,2,2016,10,13,NA,NA,58,pollock,S,Small
2016091769,182483,,MAJESTY,21372,3996,4,2016,10,04,NA,NA,99,pollock,S,Large
2016091770,183277,,MAJESTY,21372,3996,3,2016,09,25,NA,NA,99,pollock,S,Large
2016091771,185616,,MAJESTY,21372,3996,2,2016,09,19,NA,NA,99,pollock,S,Large
2016091772,211050,,MAJESTY,21372,3996,3,2016,09,25,NA,NA,99,pollock,S,Large
2016091794,090855,,COLUMBIA,21469,1228,1,2016,10,03,NA,NA,123,pollock,S,Large
2016091796,182779,,COLUMBIA,21469,1228,1,2016,10,03,NA,NA,123,pollock,S,Large
2016091797,636650,,COLUMBIA,21469,1228,1,2016,10,03,NA,NA,123,pollock,S,Large
2016091807,090930,,TEMPTATION,21365,4187,4,2016,10,25,NA,NA,58,pollock,S,Small
2016091808,211136,,TEMPTATION,21365,4187,3,2016,10,19,NA,NA,58,pollock,S,Small
2016091809,636650,,TEMPTATION,21365,4187,3,2016,10,19,NA,NA,58,pollock,S,Small
2016091810,183676,,TEMPTATION,21365,4187,3,2016,10,19,NA,NA,58,pollock,S,Small
2016091811,211139,,TEMPTATION,21365,4187,4,2016,10,25,NA,NA,58,pollock,S,Small
2016091812,183398,,TEMPTATION,21365,4187,2,2016,10,17,NA,NA,58,pollock,S,Small
2016091813,183275,,TEMPTATION,21365,4187,2,2016,10,17,NA,NA,58,pollock,S,Small
2016091814,211140,,TEMPTATION,21365,4187,4,2016,10,25,NA,NA,58,pollock,S,Small
2016091815,090919,,TEMPTATION,21365,4187,2,2016,10,17,NA,NA,58,pollock,S,Small
2016091816,211139,,TEMPTATION,21365,4187,3,2016,10,19,NA,NA,58,pollock,S,Small
2016091817,211136,,TEMPTATION,21365,4187,4,2016,10,25,NA,NA,58,pollock,S,Small
2016091818,211136,,TEMPTATION,21365,4187,4,2016,10,25,NA,NA,58,pollock,S,Small
2016091838,211136,,TEMPTATION,21365,4187,2,2016,10,17,NA,NA,58,pollock,S,Small
2016091839,090939,,WALTER N,21499,825,2,2016,11,01,NA,NA,99,pollock,S,Large
2016091908,090929,,WALTER N,21499,825,2,2016,11,01,NA,NA,99,pollock,S,Large
2017091017,090930,Hannah Latzo,CHELLISSA,21714,6222,1,2017,02,17,NA,NA,70,pollock,S,Large
2017091029,090940,Hannah Latzo,CHELLISSA,21714,6222,1,2017,02,17,NA,NA,70,pollock,S,Large
2017091030,183291,Jordan Robbins,ENTERPRISE,21682,2579,4,2017,02,26,NA,NA,120,other,CP,Large
2017091032,090937,Hannah Latzo,CHELLISSA,21714,6222,1,2017,02,17,NA,NA,70,pollock,S,Large
2017091038,090940,Jordan Robbins,ENTERPRISE,21682,2579,2,2017,02,22,NA,NA,120,other,CP,Large
2017091038,090940,Jordan Robbins,ENTERPRISE,21682,2579,2,2017,02,22,NA,NA,78,pollock,S,Large
2017091047,090928,Zach Eiten,PACIFIC RAM,21709,4305,1,2017,02,03,NA,NA,82,pollock,S,Large
2017091048,043768,Thomas Esson,MAR DEL NORTE,21596,435,1,2017,02,23,NA,NA,92,pollock,S,Large
2017091051,211136,Hannah Latzo,CHELLISSA,21714,6222,1,2017,02,17,NA,NA,70,pollock,S,Large
2017091052,636797,Travis Kahly,NICHOLE,21651,4037,4,2017,02,16,NA,NA,78,pollock,S,Large
2017091054,090853,Erin Matthews,CHELLISSA,21633,6222,2,2017,02,01,NA,NA,70,pollock,S,Large
2017091059,090854,Ryan Campbell,SEAFREEZE AMERICA,21548,34249,45,2017,02,26,55,164,208,other,CP,Large
2017091061,043666,Travis Kahly,NICHOLE,21651,4037,4,2017,02,16,NA,NA,78,pollock,S,Large
2017091063,043596,Travis Kahly,NICHOLE,21651,4037,4,2017,02,16,NA,NA,78,pollock,S,Large
2017091064,043564,Steven Wang,NORTHERN HAWK,21522,4063,171,2017,03,19,55,168,341,pollock,CP,Large
2017091065,090929,Travis Kahly,TERN,21651,1846,1,2017,03,25,NA,NA,58,pollock,S,Small
2017091067,043496,Ethan Beyer,EXCALIBUR II,21571,410,1,2017,03,29,NA,NA,92,pollock,S,Large
2017091074,180272,Travis Kahly,PACIFIC STORM,21651,32645,1,2017,01,25,NA,NA,88,pollock,S,Large
2017091080,200113,Travis Kahly,COLLIER BROTHERS,21651,2791,1,2017,02,24,NA,NA,95,pollock,S,Large
2017091082,090913,Travis Kahly,COLLIER BROTHERS,21651,2791,3,2017,02,25,57,154,95,pollock,S,Large
2017091090,182778,Melissa Merritt,AMERICAN DYNASTY,21659,3681,156,2017,03,15,54,166,272,pollock,CP,Large
2017091091,030286,Kelly Roche,ALASKA OCEAN,21718,3794,65,2017,03,07,55,164,376,pollock,CP,Large
2017091095,182680,Hansen Tsai,CAITLIN ANN,21541,3800,35,2017,02,21,55,164,103,other,S,Large
2017091101,031675,Erin Matthews,CHELLISSA,21633,6222,2,2017,02,01,NA,NA,70,pollock,S,Large
2017091105,090817,Steven Wang,NORTHERN HAWK,21522,4063,133,2017,03,06,55,163,341,pollock,CP,Large
2017091106,042775,Melissa Merritt,AMERICAN DYNASTY,21659,3681,166,2017,03,20,56,170,272,pollock,CP,Large
2017091107,093654,Travis Kahly,NICHOLE,21651,4037,4,2017,02,16,NA,NA,78,pollock,S,Large
2017091108,183675,Sabrina Cobb,PHOENIX,21635,3357,88,2017,02,19,56,167,276,pollock,CP,Large
2017091109,043873,Lindsay Annis,ISLAND ENTERPRISE,21576,3870,55,2017,02,09,55,163,312,pollock,CP,Large
2017091112,211136,John Venrick,GOLDEN FLEECE,21723,367,61,2017,03,07,56,152,104,other,CP,Large
2017091114,182968,Sarah Atkins,ARCTIC FJORD,21677,3396,35,2017,02,07,55,164,275,pollock,CP,Large
2017091115,183396,Sarah Williamsen,SEATTLE ENTERPRISE,21542,3245,70,2017,02,15,55,163,270,pollock,CP,Large
2017091116,183395,Tim Carrara,PACIFIC STORM,21791,32645,1,2017,04,14,NA,NA,88,pollock,S,Large
2017091119,211136,Jordan Robbins,ENTERPRISE,21682,2579,1,2017,02,18,NA,NA,120,other,CP,Large
2017091121,09BLANK,Thomas Esson,COLLIER BROTHERS,21596,2791,2,2017,03,20,NA,NA,95,pollock,S,Large
2017091122,182475,Steven Wang,NORTHERN HAWK,21522,4063,137,2017,03,06,55,164,341,pollock,CP,Large
2017091123,182481,Lindsay Annis,ISLAND ENTERPRISE,21576,3870,132,2017,03,10,55,163,312,pollock,CP,Large
2017091124,310382,Richard Goreham,AMERICAN TRIUMPH,21691,4055,140,2017,03,05,56,168,285,pollock,CP,Large
2017091126,183484,Matthew Phillips,WALTER N,21556,825,3,2017,02,01,NA,NA,99,pollock,S,Large
2017091127,183465,Sarah Atkins,ARCTIC FJORD,21677,3396,19,2017,02,01,56,163,275,pollock,CP,Large
2017091129,182878,Travis Kahly,TERN,21651,1846,2,2017,03,25,NA,NA,58,pollock,S,Small
2017091130,090848,Tara McDonough,ARCTIC STORM,21708,2943,95,2017,02,15,56,164,334,pollock,CP,Large
2017091132,183675,Matthew Phillips,WALTER N,21556,825,3,2017,02,01,NA,NA,99,pollock,S,Large
2017091137,182372,Sabrina Cobb,PHOENIX,21635,3357,69,2017,02,15,55,163,276,pollock,CP,Large
2017091138,200108,Tara McDonough,ARCTIC STORM,21708,2943,93,2017,02,14,55,163,334,pollock,CP,Large
2017091375,183475,,LADY JOANNE,22278,4657,1,2017,10,10,55,160,58,pollock,S,Small
2017091376,183880,Anna Hinson,CAPE RELIANT,22223,15532,1,2017,09,20,NA,NA,58,pollock,S,Small
2017091378,183666,Jordan Robbins,MARATHON,22165,1191,1,2017,09,12,NA,NA,87,pollock,S,Large
2017091381,183978,Sara Ober,DECISION,22202,4614,3,2017,09,24,NA,NA,58,pollock,S,Small
2017091384,185361,Sara Ober,DECISION,22202,4614,2,2017,09,20,NA,NA,58,pollock,S,Small
2017091385,184185,,CELTIC,22155,3474,1,2017,09,13,NA,NA,58,pollock,S,Small
2017091386,183694,,CELTIC,22155,3474,1,2017,09,13,NA,NA,58,pollock,S,Small
2017091390,211094,Cassandra Lafontaine,OCEAN ROVER,22040,3442,200,2017,07,09,55,167,256,pollock,CP,Large
2017091409,033001,Logan Stratton,TOPAZ,22158,405,15,2017,09,10,56,155,86,"pollock, other",S,Large
2017091630,211166,,LADY JOANNE,22096,4657,3,2017,10,04,NA,NA,58,pollock,S,Small
2017091661,636293,,PACIFIC STORM,21684,32645,5,2017,02,22,57,154,88,pollock,S,Large
2017091663,090929,,PACIFIC STORM,21684,32645,1,2017,02,21,NA,NA,88,pollock,S,Large
2017091664,636650,,PACIFIC STORM,21684,32645,1,2017,02,21,NA,NA,88,pollock,S,Large
2017091665,090928,James Gossom,PRIMUS,21612,4226,1,2017,02,08,NA,NA,58,pollock,S,Small
2017091699,186141,,MARAUDER,21712,4521,2,2017,03,24,NA,NA,58,pollock,S,Small
2017091701,181989,,KODIAK ENTERPRISE,21658,3671,39,2017,02,05,55,163,275,pollock,CP,Large
2017091706,200112,,COURTNEY NORAL,22173,4579,1,2017,10,16,NA,NA,58,pollock,S,Small
2017091710,183688,,MARAUDER,21712,4521,3,2017,03,26,NA,NA,58,pollock,S,Small
2017091713,044370,,ALASKA DAWN,22161,6097,2,2017,10,07,NA,NA,90,pollock,S,Large
2017140002,030722,Aaron Fleming,CONSTELLATION,NA,4092,65,2017,02,16,56,164,166,other,CP,Large
2005091005,032262,9492,GOLDEN_ALASKA,9492,,65,2005,01,27,55,164,99,pollock,M,Small
2005091005,032262,9492,GOLDEN_ALASKA,9492,,65,2005,01,27,55,164,116,pollock,M,Small
2005091005,032262,9492,GOLDEN_ALASKA,9492,,65,2005,01,27,55,164,109,pollock,M,Small
2005091008,185061,9655,SOVEREIGINTY,9655,,49,2005,03,15,57,171,165,pollock,S,Large
2005091010,093747,9685,A_EAGLE,9685,,8,2005,02,13,55,165,120,pollock,S,Small
2005091013,184662,9614,A_FJORD,9614,,8,2005,01,21,55,164,275,pollock,CP,Large
2005091014,184653,9565,ANITA_J,9565,,15,2005,02,03,56,164,130,pollock,S,Large
2005091017,184309,9591,AK_COMM,9591,,13,2005,02,01,55,165,184,pollock,S,Large
2005091018,093534,9591,AK_COMM,9591,,31,2005,02,18,54,165,184,pollock,S,Large
2005091030,310280,J_GILBERT,A_ROSE,9960,A238,NA,2005,08,09,56,169,124,pollock,S,Small
2005091032,210393,P_LOPES,A_OCEAN,9850,A115,327,2005,07,11,57,173,376,pollock,CP,Large
2005091034,210393,P_LOPES,A_OCEAN,9850,A115,293,2005,06,30,57,173,376,pollock,CP,Large
2005091039,310272,T_STARNES,POSEIDON,9950,A094,138,2005,08,29,54,165,117,pollock,S,Small
2005091041,093841,T_STARNES,POSEIDON,9950,A094,138,2005,08,29,54,165,117,pollock,S,Small
2005091043,093842,T_STARNES,POSEIDON,9950,A094,138,2005,08,29,54,165,117,pollock,S,Small
2005091044,185136,T_STARNES,POSEIDON,9950,A094,137,2005,08,28,54,165,117,pollock,S,Small
2005091050,182336,S SULLIVAN,GOLDEN ALASKA,9831,A255,586,2005,07,28,59,173,99,pollock,M,Small
2005091050,182336,S SULLIVAN,GOLDEN ALASKA,9831,A255,586,2005,07,28,59,173,109,pollock,M,Small
2005091050,182336,S SULLIVAN,GOLDEN ALASKA,9831,A255,586,2005,07,28,59,173,94,pollock,M,Small
2006091024,185410,B NORMAN,MORNING STAR,10318,A053,18,2006,02,05,54,165,148,pollock,S,Large
2006091031,310256,C RILEY,GOLDEN ALASKA,10281,A255,126,2006,02,07,54,166,99,pollock,M,Small
2006091031,310256,C RILEY,GOLDEN ALASKA,10281,A255,126,2006,02,07,54,166,116,"pollock, other",M,Small
2006091031,310256,C RILEY,GOLDEN ALASKA,10281,A255,126,2006,02,07,54,166,109,pollock,M,Small
2006091031,310256,C RILEY,GOLDEN ALASKA,10281,A255,126,2006,02,07,54,166,109,pollock,M,Small
2006091033,093815,C RILEY,GOLDEN ALASKA,10281,A255,129,2006,02,07,54,166,99,pollock,M,Small
2006091033,093815,C RILEY,GOLDEN ALASKA,10281,A255,129,2006,02,07,54,166,116,"pollock, other",M,Small
2006091033,093815,C RILEY,GOLDEN ALASKA,10281,A255,129,2006,02,07,54,166,109,pollock,M,Small
2006091033,093815,C RILEY,GOLDEN ALASKA,10281,A255,129,2006,02,07,54,166,109,pollock,M,Small
2006091050,310276,E CHICARDI,GOLDEN ALASKA,10407,A255,262,2006,02,28,56,168,123,pollock,M,Small
2006091050,310276,E CHICARDI,GOLDEN ALASKA,10407,A255,262,2006,02,28,56,168,120,pollock,M,Small
2006091050,310276,E CHICARDI,GOLDEN ALASKA,10407,A255,262,2006,02,28,56,168,94,pollock,M,Small
2006091054,185057,E CHICARDI,GOLDEN ALASKA,10407,A255,308,2006,03,06,56,166,123,pollock,M,Small
2006091054,185057,E CHICARDI,GOLDEN ALASKA,10407,A255,308,2006,03,06,56,166,120,pollock,M,Small
2006091054,185057,E CHICARDI,GOLDEN ALASKA,10407,A255,308,2006,03,06,56,166,94,pollock,M,Small
2006091058,184937,E CHICARDI,GOLDEN ALASKA,10407,A255,356,2006,03,14,56,169,122,pollock,M,Small
2006091058,184937,E CHICARDI,GOLDEN ALASKA,10407,A255,356,2006,03,14,56,169,123,pollock,M,Small
2006091058,184937,E CHICARDI,GOLDEN ALASKA,10407,A255,356,2006,03,14,56,169,120,pollock,M,Small
2006091071,185413,K. SHADLE,APS TOPAZ,10393,A234,37,2006,02,25,57,154,86,other,S,Small
2006091098,184831,CROWTHER,HAZEL LORRAINE,10768,A333,247,2006,10,28,57,151,90,pollock,S,Small
2007091035,093841,DREESEN,GUNMAR,11071,A102,6,2007,01,27,54,165,172,pollock,S,Large
2007091058,040889,KARWOWSKI,MORNING STAR,11458,A053,104,2007,09,13,56,167,148,pollock,S,Large
2009091001,080166,GOREHAM,OCEAN PHOENIX,12604,3703,60,2009,02,07,56,168,113,pollock,M,Small
2009091001,080166,GOREHAM,OCEAN PHOENIX,12604,3703,60,2009,02,07,56,168,99,pollock,M,Small
2009091001,080166,GOREHAM,OCEAN PHOENIX,12604,3703,60,2009,02,07,56,168,110,pollock,M,Small
2009091001,080166,GOREHAM,OCEAN PHOENIX,12604,3703,60,2009,02,07,56,168,122,pollock,M,Small
2009091001,080166,GOREHAM,OCEAN PHOENIX,12604,3703,60,2009,02,07,56,168,110,pollock,M,Small
2009091001,080166,GOREHAM,OCEAN PHOENIX,12604,3703,60,2009,02,07,56,168,124,pollock,M,Small
2009091009,094558,REISS,GOLDEN ALASKA,13016,1607,644,2009,09,18,59,175,123,pollock,M,Small
2009091009,094558,REISS,GOLDEN ALASKA,13016,1607,644,2009,09,18,59,175,120,pollock,M,Small
2009091009,094558,REISS,GOLDEN ALASKA,13016,1607,644,2009,09,18,59,175,116,pollock,M,Small
2009091015,310366,BARAINCA,AMERICAN NO. 1,13082,1879,726,2009,10,03,56,155,160,other,CP,Large
2009091016,0401050906,BARAINCA,AMERICAN NO. 1,13082,1879,729,2009,10,04,56,155,160,other,CP,Large
2010091021,18BLANK,LEACH,PACIFIC GLACIER,13237,3357,139,2010,03,13,56,172,276,pollock,CP,Large
2010091047,09BLANK,Luke Switzer,MICHELLE RENE,13300,4131,5,2010,03,24,NA,NA,112,pollock,S,Small
2010091098,18BLANK,Kevin Gillen,Alderbaren,13352,901,11,2010,03,29,NA,NA,132,pollock,S,Large
2010091102,09BLANK,Brenden Newell,Vangaurd,13692,519,1,2010,10,02,NA,NA,112,pollock,S,Small
2010091121,09BLANK,WILLIAM NORMAN,AMERICAN NO. 1,13449,1879,257,2010,04,14,55,158,160,other,CP,Large
2010091122,041571,WILLIAM NORMAN,AMERICAN NO. 1,13449,1879,289,2010,04,23,54,160,160,other,CP,Large
2010091123,054375,WILLIAM NORMAN,AMERICAN NO. 1,13449,1879,279,2010,04,20,54,160,160,other,CP,Large
2010091129,041896,ALINA MONTGOMERY,HAZEL LORRAINE,13827,523,1,2010,09,18,NA,NA,90,pollock,S,Small
2010091130,040377,ALINA MONTGOMERY,HAZEL LORRAINE,13827,523,1,2010,09,18,NA,NA,90,pollock,S,Small
2010091132,041776,ALINA MONTGOMERY,HAZEL LORRAINE,13827,523,2,2010,09,19,NA,NA,90,pollock,S,Small
2010091133,093705,ALINA MONTGOMERY,HAZEL LORRAINE,13827,523,1,2010,09,18,NA,NA,90,pollock,S,Small
2010091200,18BLANK,JENN PADILLA,GOLDEN_ALASKA,13272,1607,123,2010,03,19,56,172,120,pollock,M,Small
2010091200,18BLANK,JENN PADILLA,GOLDEN_ALASKA,13272,1607,123,2010,03,19,56,172,94,pollock,M,Small
2010091216,18BLANK,AMY GILL,PACIFIC GLACIER,13307,3357,165,2010,03,23,57,171,276,pollock,CP,Large
2011091006,08BLANK,MICHAEL MURPHY,OCEAN PHOENIX,14506,3703,1162,2011,10,15,55,165,99,pollock,M,Small
2011091006,08BLANK,MICHAEL MURPHY,OCEAN PHOENIX,14506,3703,1162,2011,10,15,55,165,110,pollock,M,Small
2011091006,08BLANK,MICHAEL MURPHY,OCEAN PHOENIX,14506,3703,1162,2011,10,15,55,165,110,pollock,M,Small
2011091006,08BLANK,MICHAEL MURPHY,OCEAN PHOENIX,14506,3703,1162,2011,10,15,55,165,109,pollock,M,Small
2011091006,08BLANK,MICHAEL MURPHY,OCEAN PHOENIX,14506,3703,1162,2011,10,15,55,165,124,pollock,M,Small
2011091035,041562,,ALEUTIAN CHALLENGER,14874,1996,71,2012,02,26,54,165,99,other,M,Small
2011091035,041562,,MUIR MILACH,14874,1996,71,2012,02,26,54,165,102,other,M,Small
2012091015,180185,AH,OCEAN ROVER,16581,3442,105,2013,02,20,55,164,256,pollock,CP,Large
2013091013,042188,,WALTER N,16526,825,26,2013,02,10,58,152,99,pollock,S,Large
2014091048,181594,,OCEAN PHOENIX,19029,3703,64,2014,02,12,55,163,99,pollock,M,Large
2014091048,181594,,OCEAN PHOENIX,19029,3703,64,2014,02,12,55,163,122,pollock,M,Large
2014091048,181594,,OCEAN PHOENIX,19029,3703,64,2014,02,12,55,163,110,pollock,M,Large
2014091048,181594,,OCEAN PHOENIX,19029,3703,64,2014,02,12,55,163,109,pollock,M,Large
2014091076,092617,Brent Parkins,KAREN EVICH,19553,3713,1,2014,09,11,55,160,59,pollock,S,Small
2014091080,090282,Mitch Masser,ALASKA VICTORY,19381,4093,333,2014,08,20,51,172,227,other,CP,Large
2014091147,182192,,ALASKA DAWN,19224,6097,1,2014,04,04,NA,NA,90,pollock,S,Large
2016091041,182780,AH,GOLDEN ALASKA,20756,1607,34,2016,01,27,54,165,99,pollock,M,Large
2016091041,182780,AH,GOLDEN ALASKA,20756,1607,34,2016,01,27,54,165,120,pollock,M,Large
2016091094,043399,Richard Goreham,OCEAN PHOENIX,20878,3703,370,2016,03,16,56,170,99,pollock,M,Large
2016091094,043399,Richard Goreham,OCEAN PHOENIX,20878,3703,370,2016,03,16,56,170,107,pollock,M,Large
2016091094,043399,Richard Goreham,OCEAN PHOENIX,20878,3703,370,2016,03,16,56,170,109,pollock,M,Large
2016091094,043399,Richard Goreham,OCEAN PHOENIX,20878,3703,370,2016,03,16,56,170,124,pollock,M,Large
2016091096,186026,Richard Goreham,OCEAN PHOENIX,20878,3703,4,2016,01,31,55,163,99,pollock,M,Large
2016091096,186026,Richard Goreham,OCEAN PHOENIX,20878,3703,4,2016,01,31,55,163,107,pollock,M,Large
2016091096,186026,Richard Goreham,OCEAN PHOENIX,20878,3703,4,2016,01,31,55,163,124,pollock,M,Large
2016091096,186026,Richard Goreham,OCEAN PHOENIX,20878,3703,4,2016,01,31,55,163,113,pollock,M,Large
2016091192,043391,,ADAMANT,21422,33305,1,2016,09,26,NA,NA,59,pollock,S,Small
2016091900,636666,,21303,21303,4521,6,2016,09,26,55,160,58,pollock,S,Small
2017091058,090854,John Mulkey,OCEAN PHOENIX,21669,3703,141,2017,02,14,55,164,99,pollock,M,Large
2017091058,090854,John Mulkey,OCEAN PHOENIX,21669,3703,141,2017,02,14,55,164,107,pollock,M,Large
2017091058,090854,John Mulkey,OCEAN PHOENIX,21669,3703,141,2017,02,14,55,164,122,pollock,M,Large
2017091058,090854,John Mulkey,OCEAN PHOENIX,21669,3703,141,2017,02,14,55,164,124,pollock,M,Large
2017091070,636287,John Mulkey,MARK I,21669,3703,489,2017,03,27,56,168,99,pollock,M,Large
2017091070,636287,John Mulkey,MISTY DAWN,21669,3703,489,2017,03,27,56,168,107,pollock,M,Large
2017091070,636287,John Mulkey,PACIFIC FURY,21669,3703,489,2017,03,27,56,168,110,pollock,M,Large
2017091070,636287,John Mulkey,VESTERAALEN,21669,3703,489,2017,03,27,56,168,124,pollock,M,Large
2017091113,636293,Kyle Hunt,GOLDEN ALASKA,21653,1607,99,2017,02,06,56,162,99,pollock,M,Large
2017091113,636293,Kyle Hunt,GOLDEN ALASKA,21653,1607,99,2017,02,06,56,162,120,pollock,M,Large
2017091113,636293,Kyle Hunt,GOLDEN ALASKA,21653,1607,99,2017,02,06,56,162,94,pollock,M,Large
2017091392,211164,Zach McKeown,WALTER N,22219,825,1,2017,09,13,NA,NA,99,pollock,S,Large
1996091097,070522,,UNIMAK,NA,,325,1996,07,12,58,148,185,other,CP,Large
1997091011,182223,,PACIFIC STAR,NA,,12,1997,01,02,58,153,79,pollock,S,Small
1997091019,070463,ZINKL_M,BERING ENTERPRISE,NA,,50,1997,07,13,58,148,183,other,CP,Large
1997091020,312432,ZINKL_M,BERING ENTERPRISE,NA,,59,1997,07,14,58,148,183,other,CP,Large
1997091079,182224,MROZINSKI_C,GREAT PACIFIC,NA,,72,1997,09,30,54,165,124,pollock,S,Small
1997091087,180642,QUENETTE_J,AURIGA,NA,,NA,1997,10,10,NA,NA,193,pollock,S,Large
1997091091,312427,QUENETTE_J,AURIGA,NA,,NA,1997,10,17,NA,NA,193,pollock,S,Large
