,state/prov,F/M,location_code,location_type,name,latitude,longitude,psc_basin,psc_region,description,rmpc_region,rmpc_basin,Rec area-W,Rec area.Shelton,Rec area.Shelton2,Rec area.Shelton3,Rec.area.Sullaway.Shelton,Rec.area.GS.nmfs
5514,2,M,2MS22014 COST RT 05,1,GSPTN COST RT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 COSTA LOTTA RESORT  014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5515,2,M,2MS22014 COTT PT,1,GSPTN        COTT PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 COTTAM POINT        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5516,2,M,2MS22014 COTT PT 01,1,GSPTN COTT PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 COTTAM POINT        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5517,2,M,2MS22014 COTT RF,1,GSPTN        COTT RF,NA,NA,NA,NA,GSPTN           STAT AREA: 014 COTTAM REEF         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5518,2,M,2MS22014 COTT RF 01,1,GSPTN COTT RF,NA,NA,NA,NA,GSPTN           STAT AREA: 014 COTTAM REEF         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5519,2,M,2MS22014 COURTEN,1,GSPTN        COURTEN,NA,NA,NA,NA,GSPTN           STAT AREA: 014 COURTENAY           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5520,2,M,2MS22014 COURTEN 14,1,GSPTN COURTEN,NA,NA,NA,NA,GSPTN           STAT AREA: 014 COURTENAY           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5521,2,M,2MS22014 CP GURN,1,GSPTN        CP GURN,NA,NA,NA,NA,GSPTN           STAT AREA: 014 CAPE GURNEY         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5522,2,M,2MS22014 CP GURN 09,1,GSPTN CP GURN,NA,NA,NA,NA,GSPTN           STAT AREA: 014 CAPE GURNEY         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5523,2,M,2MS22014 CP LAZO,1,GSPTN        CP LAZO,NA,NA,NA,NA,GSPTN           STAT AREA: 014 CAPE LAZO           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5524,2,M,2MS22014 CP LAZO 12,1,GSPTN CP LAZO,NA,NA,NA,NA,GSPTN           STAT AREA: 014 CAPE LAZO           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5525,2,M,2MS22014 CRAI BY,1,GSPTN        CRAI BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 CRAIG BAY           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5526,2,M,2MS22014 CRAI BY 01,1,GSPTN CRAI BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 CRAIG BAY           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5527,2,M,2MS22014 DEEP BY,1,GSPTN        DEEP BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 DEEP BAY            014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5528,2,M,2MS22014 DEEP BY 08,1,GSPTN DEEP BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 DEEP BAY            014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5529,2,M,2MS22014 DENM IS,1,GSPTN        DENM IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 DENMAN ISLAND       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5530,2,M,2MS22014 DENM IS 10,1,GSPTN DENM IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 DENMAN ISLAND       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5531,2,M,2MS22014 DENM LT,1,GSPTN        DENM LT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 DENMAN LIGHT        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5532,2,M,2MS22014 DENM LT 08,1,GSPTN DENM LT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 DENMAN LIGHT        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5533,2,M,2MS22014 DOWN PT,1,GSPTN        DOWN PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 DOWNES POINT        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5534,2,M,2MS22014 DOWN PT 07,1,GSPTN DOWN PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 DOWNES POINT        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5535,2,M,2MS22014 DUNL PT,1,GSPTN        DUNL PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 DUNLOP POINT        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5536,2,M,2MS22014 DUNL PT 07,1,GSPTN DUNL PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 DUNLOP POINT        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5537,2,M,2MS22014 EAGL CS,1,GSPTN        EAGL CS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 EAGLE CREST         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5538,2,M,2MS22014 EAGL CS 01,1,GSPTN EAGL CS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 EAGLE CREST         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5539,2,M,2MS22014 EAGL RK,1,GSPTN        EAGL RK,NA,NA,NA,NA,GSPTN           STAT AREA: 014 EAGLE ROCK          014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5540,2,M,2MS22014 EAGL RK 07,1,GSPTN EAGL RK,NA,NA,NA,NA,GSPTN           STAT AREA: 014 EAGLE ROCK          014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5541,2,M,2MS22014 EDEN IS,1,GSPTN        EDEN IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 DENMAN ISLAND-EAST  014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5542,2,M,2MS22014 EDEN IS 07,1,GSPTN EDEN IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 DENMAN ISLAND-EAST  014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5543,2,M,2MS22014 ELEP PT,1,GSPTN        ELEP PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 ELEPHANT EYE POINT  014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5544,2,M,2MS22014 ELEP PT 03,1,GSPTN ELEP PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 ELEPHANT EYE POINT  014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5545,2,M,2MS22014 ELMA BY,1,GSPTN        ELMA BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 ELMA BAY            014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5546,2,M,2MS22014 ELMA BY 13,1,GSPTN ELMA BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 ELMA BAY            014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5547,2,M,2MS22014 ENGL RV,1,GSPTN        ENGL RV,NA,NA,NA,NA,GSPTN           STAT AREA: 014 ENGLISHMAN RIVER    014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5548,2,M,2MS22014 ENGL RV 01,1,GSPTN ENGL RV,NA,NA,NA,NA,GSPTN           STAT AREA: 014 ENGLISHMAN RIVER    014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5549,2,M,2MS22014 FALS BY,1,GSPTN        FALS BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FALSE BAY           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5550,2,M,2MS22014 FALS BY 03,1,GSPTN FALS BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FALSE BAY           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5551,2,M,2MS22014 FAVA PT,1,GSPTN        FAVA PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FAVADA POINT        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5552,2,M,2MS22014 FAVA PT 13,1,GSPTN FAVA PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FAVADA POINT        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5553,2,M,2MS22014 FERR LD,1,GSPTN        FERR LD,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FERRY LANDING       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5554,2,M,2MS22014 FERR LD 13,1,GSPTN FERR LD,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FERRY LANDING       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5555,2,M,2MS22014 FINN IS,1,GSPTN        FINN IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FINNERTY ISLANDS    014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5556,2,M,2MS22014 FINN IS 03,1,GSPTN FINN IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FINNERTY ISLANDS    014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5557,2,M,2MS22014 FLOR IT,1,GSPTN        FLOR IT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FLORA ISLET         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5558,2,M,2MS22014 FLOR IT 05,1,GSPTN FLOR IT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FLORA ISLET         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5559,2,M,2MS22014 FLSE BY,1,GSPTN        FLSE BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FALSE BAY           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5560,2,M,2MS22014 FLSE BY 03,1,GSPTN FLSE BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FALSE BAY           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5561,2,M,2MS22014 FNNY BY,1,GSPTN        FNNY BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FANNY BAY           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5562,2,M,2MS22014 FNNY BY 08,1,GSPTN FNNY BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FANNY BAY           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5563,2,M,2MS22014 FORD CV,1,GSPTN        FORD CV,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FORDS COVE          014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5564,2,M,2MS22014 FORD CV 07,1,GSPTN FORD CV,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FORDS COVE          014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5565,2,M,2MS22014 FOSS BE,1,GSPTN        FOSS BE,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FOSSIL BEACH        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5566,2,M,2MS22014 FOSS BE 09,1,GSPTN FOSS BE,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FOSSIL BEACH        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5567,2,M,2MS22014 FOURTEE,1,GSPTN        FOURTEE,FALSE,FALSE,NA,NA,GSPTN           STAT AREA: 014 UNKNOWN PFMA 14     014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5568,2,M,2MS22014 FREN CR,1,GSPTN        FREN CR,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FRENCH CREEK        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5569,2,M,2MS22014 FREN CR 01,1,GSPTN FREN CR,NA,NA,NA,NA,GSPTN           STAT AREA: 014 FRENCH CREEK        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5570,2,M,2MS22014 GALL BY,1,GSPTN        GALL BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 GALLEAN BAY         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5571,2,M,2MS22014 GALL BY 09,1,GSPTN GALL BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 GALLEAN BAY         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5572,2,M,2MS22014 GOOS SP,1,GSPTN        GOOS SP,NA,NA,NA,NA,GSPTN           STAT AREA: 014 GOOSE SPIT          014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5573,2,M,2MS22014 GOOS SP 11,1,GSPTN GOOS SP,NA,NA,NA,NA,GSPTN           STAT AREA: 014 GOOSE SPIT          014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5574,2,M,2MS22014 HELL PA,1,GSPTN        HELL PA,NA,NA,NA,NA,GSPTN           STAT AREA: 014 HELLIWELL PARK      014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5575,2,M,2MS22014 HELL PA 09,1,GSPTN HELL PA,NA,NA,NA,NA,GSPTN           STAT AREA: 014 HELLIWELL PARK      014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5576,2,M,2MS22014 HENR BY,1,GSPTN        HENR BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 HENRY BAY           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5577,2,M,2MS22014 HENR BY 15,1,GSPTN HENR BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 HENRY BAY           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5578,2,M,2MS22014 HERO RK,1,GSPTN        HERO RK,NA,NA,NA,NA,GSPTN           STAT AREA: 014 HERON ROCKS         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5579,2,M,2MS22014 HERO RK 07,1,GSPTN HERO RK,NA,NA,NA,NA,GSPTN           STAT AREA: 014 HERON ROCKS         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5580,2,M,2MS22014 HERR RK,1,GSPTN        HERR RK,NA,NA,NA,NA,GSPTN           STAT AREA: 014 HERRING ROCK        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5581,2,M,2MS22014 HERR RK 07,1,GSPTN HERR RK,NA,NA,NA,NA,GSPTN           STAT AREA: 014 HERRING ROCK        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5582,2,M,2MS22014 HORN IS,1,GSPTN        HORN IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 HORNBY ISLAND       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5583,2,M,2MS22014 HORN IS 07,1,GSPTN HORN IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 HORNBY ISLAND       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5584,2,M,2MS22014 JENK IS,1,GSPTN        JENK IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 JENKINS ISLAND      014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5585,2,M,2MS22014 JENK IS 03,1,GSPTN JENK IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 JENKINS ISLAND      014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5586,2,M,2MS22014 KIN BE,1,GSPTN        KIN BE,NA,NA,NA,NA,GSPTN           STAT AREA: 014 KIN BEACH           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5587,2,M,2MS22014 KIN BE  13,1,GSPTN KIN BE,NA,NA,NA,NA,GSPTN           STAT AREA: 014 KIN BEACH           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5588,2,M,2MS22014 KING CO,1,GSPTN        KING CO,NA,NA,NA,NA,GSPTN           STAT AREA: 014 KING COHO           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5589,2,M,2MS22014 KING CO 13,1,GSPTN KING CO,NA,NA,NA,NA,GSPTN           STAT AREA: 014 KING COHO           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5590,2,M,2MS22014 KITT BE,1,GSPTN        KITT BE,NA,NA,NA,NA,GSPTN           STAT AREA: 014 KITTY COLEMAN BEACH 014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5591,2,M,2MS22014 KITT BE 13,1,GSPTN KITT BE,NA,NA,NA,NA,GSPTN           STAT AREA: 014 KITTY COLEMAN BEACH 014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5592,2,M,2MS22014 KOMA BF,1,GSPTN        KOMA BF,NA,NA,NA,NA,GSPTN           STAT AREA: 014 KOMAS BLUFF         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5593,2,M,2MS22014 KOMA BF 10,1,GSPTN KOMA BF,NA,NA,NA,NA,GSPTN           STAT AREA: 014 KOMAS BLUFF         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5594,2,M,2MS22014 KUHU PT,1,GSPTN        KUHU PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 KUHUSHAN POINT      014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5595,2,M,2MS22014 KUHU PT 13,1,GSPTN KUHU PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 KUHUSHAN POINT      014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5596,2,M,2MS22014 KYE BY,1,GSPTN        KYE BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 KYE BAY             014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5597,2,M,2MS22014 KYE BY  13,1,GSPTN KYE BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 KYE BAY             014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5598,2,M,2MS22014 L QU RV,1,GSPTN        L QU RV,NA,NA,NA,NA,GSPTN           STAT AREA: 014 LITTLE QUALICUM RIV 014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5599,2,M,2MS22014 L QU RV 04,1,GSPTN L QU RV,NA,NA,NA,NA,GSPTN           STAT AREA: 014 LITTLE QUALICUM RIV 014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5600,2,M,2MS22014 LA BELL,1,GSPTN        LA BELL,NA,NA,NA,NA,GSPTN           STAT AREA: 014 LA BELLA VISTA      014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5601,2,M,2MS22014 LA BELL 05,1,GSPTN LA BELL,NA,NA,NA,NA,GSPTN           STAT AREA: 014 LA BELLA VISTA      014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5602,2,M,2MS22014 LAMB CH,1,GSPTN        LAMB CH,NA,NA,NA,NA,GSPTN           STAT AREA: 014 LAMBERT CHANNEL     014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5603,2,M,2MS22014 LAMB CH 10,1,GSPTN LAMB CH,NA,NA,NA,NA,GSPTN           STAT AREA: 014 LAMBERT CHANNEL     014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5604,2,M,2MS22014 LASQ IS,1,GSPTN        LASQ IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 LASQUETI ISLAND     016,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5605,2,M,2MS22014 LASQ IS 19,1,GSPTN LASQ IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 LASQUETI ISLAND     016,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5606,2,M,2MS22014 LITT RV,1,GSPTN        LITT RV,NA,NA,NA,NA,GSPTN           STAT AREA: 014 LITTLE RIVER        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5607,2,M,2MS22014 LITT RV 13,1,GSPTN LITT RV,NA,NA,NA,NA,GSPTN           STAT AREA: 014 LITTLE RIVER        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5608,2,M,2MS22014 LONG PT,1,GSPTN        LONG PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 LONGBEAK POINT      014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5609,2,M,2MS22014 LONG PT 11,1,GSPTN LONG PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 LONGBEAK POINT      014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5610,2,M,2MS22014 MADR PT,1,GSPTN        MADR PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MADRONA POINT       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5611,2,M,2MS22014 MADR PT 01,1,GSPTN MADR PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MADRONA POINT       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5612,2,M,2MS22014 MANN PT,1,GSPTN        MANN PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MANNING POINT       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5613,2,M,2MS22014 MANN PT 09,1,GSPTN MANN PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MANNING POINT       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5614,2,M,2MS22014 MAPL PT,1,GSPTN        MAPL PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MAPLEGUARD POINT    014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5615,2,M,2MS22014 MAPL PT 08,1,GSPTN MAPL PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MAPLEGUARD POINT    014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5616,2,M,2MS22014 MIRA BE,1,GSPTN        MIRA BE,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MIRACLE BEACH       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5617,2,M,2MS22014 MIRA BE 13,1,GSPTN MIRA BE,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MIRACLE BEACH       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5618,2,M,2MS22014 MIST IS,1,GSPTN        MIST IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MISTAKEN ISLAND     014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5619,2,M,2MS22014 MIST IS 01,1,GSPTN MIST IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MISTAKEN ISLAND     014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5620,2,M,2MS22014 MITL IS,1,GSPTN        MITL IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MITLENATCH ISLAND   014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5621,2,M,2MS22014 MITL IS 13,1,GSPTN MITL IS,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MITLENATCH ISLAND   014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5622,2,M,2MS22014 MONT BK,1,GSPTN        MONT BK,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MONTGOMERY BANK     014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5623,2,M,2MS22014 MONT BK 13,1,GSPTN MONT BK,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MONTGOMERY BANK     014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5624,2,M,2MS22014 MUD BY,1,GSPTN        MUD BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MUD BAY             014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5625,2,M,2MS22014 MUD BY  08,1,GSPTN MUD BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 MUD BAY             014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5626,2,M,2MS22014 NASH BK,1,GSPTN        NASH BK,NA,NA,NA,NA,GSPTN           STAT AREA: 014 NASH BANK           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5627,2,M,2MS22014 NASH BK 07,1,GSPTN NASH BK,NA,NA,NA,NA,GSPTN           STAT AREA: 014 NASH BANK           014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5628,2,M,2MS22014 NILE CR,1,GSPTN        NILE CR,NA,NA,NA,NA,GSPTN           STAT AREA: 014 NILE CREEK          014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5629,2,M,2MS22014 NILE CR 05,1,GSPTN NILE CR,NA,NA,NA,NA,GSPTN           STAT AREA: 014 NILE CREEK          014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5630,2,M,2MS22014 NORM PT,1,GSPTN        NORM PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 NORMAN POINT        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5631,2,M,2MS22014 NORM PT 07,1,GSPTN NORM PT,NA,NA,NA,NA,GSPTN           STAT AREA: 014 NORMAN POINT        014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5632,2,M,2MS22014 NORR RK,1,GSPTN        NORR RK,NA,NA,NA,NA,GSPTN           STAT AREA: 014 NORRIS ROCK         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5633,2,M,2MS22014 NORR RK 07,1,GSPTN NORR RK,NA,NA,NA,NA,GSPTN           STAT AREA: 014 NORRIS ROCK         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5634,2,M,2MS22014 NUTT BY,1,GSPTN        NUTT BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 NUTTALL BAY         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5635,2,M,2MS22014 NUTT BY 01,1,GSPTN NUTT BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 NUTTALL BAY         014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5636,2,M,2MS22014 NWES BY,1,GSPTN        NWES BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 NORTHWEST BAY       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5637,2,M,2MS22014 NWES BY 01,1,GSPTN NWES BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 NORTHWEST BAY       014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
5638,2,M,2MS22014 OYST BY,1,GSPTN        OYST BY,NA,NA,NA,NA,GSPTN           STAT AREA: 014 OYSTER BAY          014,NA,NA,SGEO,SGEO,SGEO,SGEO,SGEO,SGEO
