recovery_id,tag_type,tag_code,tag_status,sequential_number,Observer,Vessel_name,Vessel_type,Cruise_no,Second_Cruise_no,Vessel_or_Plant_code,Haul_or_Delivery_no,species_name_by_observer,Missing_Fins,sample:in_or_out?,recovery_date,run_year,Lat,latmin,Hem,Long,Longmin,Bear,Area,Source_of_capture_information,sex,gonad_maturity,length,weight,Other_comments,Scalesample,Date_entered,Plant_recovery,detection_method,sampling_site,Date_snout_sent_to_ABL,Jerry_detected_with_wand,sampling_agency,fishery,gear_name,Report_code,New_data,length_code,length_type,weight_code,weight_type,recorded_mark,location_type,hssector,sequential_column_number,sequential_row_number,delivery_date,plant_name,specimen_number,Initials_CWT_reader
2015091245,,,2,,Janyne Pringle,Vangaurd,DOMESTIC,20519,,519,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,113,
2015091246,,,2,,Janyne Pringle,Vangaurd,DOMESTIC,20519,,519,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,110,
2015091247,,,2,,Janyne Pringle,Vanguard,DOMESTIC,20519,,519,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,104,
2015091248,,,2,,Janyne Pringle,Vanguard,DOMESTIC,20519,,519,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,114,
2015091249,,,2,,Janyne Pringle,,DOMESTIC,20519,,1228,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,207,
2015091250,,,2,,Derek Chamberlin,,DOMESTIC,20563,,1191,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,63,
2015091251,,,2,,Brianna B,,DOMESTIC,20505,,2010,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,90,
2015091252,,,2,,Anna Hinson,,DOMESTIC,20465,,4226,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,109,
2015091253,,,2,,Brianna B,,DOMESTIC,20505,,2010,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,89,
2015091254,,,2,,Nathan Mertz,,DOMESTIC,20510,,4037,1,,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,18,
2015091255,,,2,,Robert Melvin,Leslie Lee,DOMESTIC,20461,,1234,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,113,
2015091256,,,2,,Anna Hinson,,DOMESTIC,20465,,3996,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,127,
2015091257,,,2,,Anna Hinson,,DOMESTIC,20465,,2142,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,155,
2015091258,,,2,,Anna Hinson,,DOMESTIC,20465,,2142,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,175,
2015091259,,,2,,Anna Hinson,,DOMESTIC,20465,,2142,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,177,
2015091260,,,2,,Otis Allen,,DOMESTIC,20574,,6222,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,42,
2015091261,,,2,,Otis Allen,,DOMESTIC,20574,,6222,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,41,
2015091262,,,2,,Anna Hinson,,DOMESTIC,20465,,2142,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,182,
2015091263,,,2,,Anna Hinson,,DOMESTIC,20465,,2142,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,157,
2015091264,,,2,,Monika Libson,,DOMESTIC,20438,,2579,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,80,
2015091265,,,2,,Monika Libson,,DOMESTIC,20438,,2579,4,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,103,
2015091266,,,2,,Monika Libson,,DOMESTIC,20438,,2579,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,78,
2015091267,,,2,,Monika Libson,,DOMESTIC,20438,,2579,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,Sample #1,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,37,
2015091268,,,2,,Monika Libson,,DOMESTIC,20438,,2579,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,79,
2015091269,,,2,,Monika Libson,,DOMESTIC,20438,,2579,4,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,100,
2015091270,,,2,,Monika Libson,,DOMESTIC,20438,,2579,4,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,101,
2015091271,,,2,,Alicial Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,90,
2015091272,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,32,
2015091273,,,2,,Alicai Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,73,
2015091274,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,69,
2015091275,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,50,
2015091276,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,Ad,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,54,
2015091277,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,78,
2015091278,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,75,
2015091279,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,47,
2015091280,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,84,
2015091281,,,2,,Langston Jones,Vanguard,DOMESTIC,20471,,519,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,64,
2015091282,,,2,,Lindsey Appelhans,Sea Mac,DOMESTIC,20481,,1043,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,1013,
2015091283,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,72,
2015091284,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,43,
2015091285,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,55,
2015091286,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,98,
2015091287,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,96,
2015091288,,,2,,Alicia Cozza,,DOMESTIC,20295,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160223,,V,hsea,,,,,,REP16,N,,,,,,,,,,,,39,
2015091289,,20BLANK,9,,Alicia Cozza,,DOMESTIC,20295,,512,1,CHINOOK,AD,in,,2015,,,,,,,,,,,,,offload,,20160223,,V,hsea,,,,,,REP16,N,,,,,5000,1,,,,,,92,
2015091290,,,2,,,,DOMESTIC,19813,,2579,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,130,
2015091291,,182395,1,,,,DOMESTIC,19866,,5323,67,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,66,
2015091292,,182685,1,,,,DOMESTIC,19866,,5323,93,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,98,
2015091293,,,2,,BM,,DOMESTIC,19873,,3423,78,Chinook,Ad,in,,2015,,,,,,,,,,,,,Sample # 3,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,101,
2015091294,,636176,1,,,,DOMESTIC,19899,,4226,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,33,
2015091295,,182373,1,,,,DOMESTIC,19899,,4226,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,32,
2015091296,,,2,,,,DOMESTIC,19920,,5358,81,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,7,
2015091297,,182181,1,,,,DOMESTIC,19931,,2733,1068,Chinook,Ad,in,,2015,,,,,,,,,,,,,Sample #1,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,106801,
2015091298,,181099,1,,,,DOMESTIC,19997,,823,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,121,
2015091299,,042875,1,,,,DOMESTIC,19997,,823,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,124,
2015091300,,,2,,,,DOMESTIC,19997,,6097,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,141,
2015091301,,043164,1,,,,DOMESTIC,20222,,5306,58,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,244,
2015091302,,,2,,,,DOMESTIC,20528,,5306,69,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,191,
2015091303,,211049,1,,,,DOMESTIC,20528,,5306,89,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,229,
2015091304,,,2,,,,DOMESTIC,20435,,4628,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,6,
2015091305,,,2,,,,DOMESTIC,20435,,4657,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,22,
2015091306,,,2,,,,DOMESTIC,20435,,4657,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,30,
2015091307,,,2,,,,DOMESTIC,20435,,4657,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,23,
2015091308,,,2,,,,DOMESTIC,20438,,2579,5,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,141,
2015091309,,,2,,,,DOMESTIC,20438,,2579,5,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,140,
2015091310,,,2,,,,DOMESTIC,20438,,2579,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,183,
2015091311,,,3,,,,DOMESTIC,20463,,4226,4,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,197,
2015091312,,,2,,,,DOMESTIC,20463,,3713,5,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,210,
2015091313,,183675,1,,,,DOMESTIC,20463,,3713,5,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,215,
2015091314,,,2,,,,DOMESTIC,20463,,3713,5,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,225,
2015091315,,,2,,,,DOMESTIC,20463,,3713,5,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,226,
2015091316,,,2,,,,DOMESTIC,20463,,3713,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,133,
2015091317,,090191,1,,,,DOMESTIC,20464,,4187,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,109,
2015091318,,,2,,,,DOMESTIC,20464,,4187,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,97,
2015091319,,,2,,,,DOMESTIC,20464,,4187,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,Sample #1,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,84,
2015091320,,182969,1,,,,DOMESTIC,20464,,4226,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,254,
2015091321,,,2,,,,DOMESTIC,20464,,4226,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,240,
2015091322,,,2,,,,DOMESTIC,20464,,4226,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,234,
2015091323,,090718,1,,,,DOMESTIC,20464,,6097,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,147,
2015091324,,090862,1,,,,DOMESTIC,20472,,4628,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,230,
2015091325,,182779,2,,,,DOMESTIC,20472,,4628,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,229,
2015091326,,093653,1,,,,DOMESTIC,20472,,4628,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,232,
2015091327,,,2,,,,DOMESTIC,20472,,4628,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,234,
2015091328,,,2,,,,DOMESTIC,20472,,4628,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,243,
2015091329,,,2,,,,DOMESTIC,20472,,4628,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,227,
2015091330,,090653,1,,,,DOMESTIC,20472,,4628,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,214,
2015091331,,,2,,,,DOMESTIC,20472,,4628,5,Chinook,Ad,in,,2015,,,,,,,,,,,,,,,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,190,
2015091332,,,2,,,,DOMESTIC,20472,,4628,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,237,
2015091333,,,2,,,,DOMESTIC,20472,,4628,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,226,
2015091334,,,2,,,,DOMESTIC,20472,,4628,5,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,191,
2015091335,,,2,,,,DOMESTIC,20472,,4628,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,238,
2015091336,,,2,,,,DOMESTIC,20472,,4628,6,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,228,
2015091337,,,2,,,,DOMESTIC,20491,,3713,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,110,
2015091338,,,2,,,,DOMESTIC,20491,,3713,7,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,300,
2015091339,,,2,,,,DOMESTIC,20491,,3713,5,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,140,
2015091340,,636681,1,,,,DOMESTIC,20491,,3713,7,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,302,
2015091341,,043192,1,,,,DOMESTIC,20491,,4144,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,13,
2015091342,,,2,,,,DOMESTIC,20491,,4144,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,14,
2015091343,,,2,,,,DOMESTIC,20491,,4614,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,77,
2015091344,,,2,,,,DOMESTIC,20491,,4614,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,26,
2015091345,,,2,,,,DOMESTIC,20491,,4614,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,17,
2015091346,,,2,,,,DOMESTIC,20491,,4614,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,31,
2015091347,,,2,,,,DOMESTIC,20491,,4614,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,67,
2015091348,,,2,,,,DOMESTIC,20491,,4614,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,76,
2015091349,,,2,,,,DOMESTIC,20491,,4614,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,79,
2015091350,,031675,1,,,,DOMESTIC,20491,,4614,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,62,
2015091352,,,2,,,,DOMESTIC,20208,,5310,111,Chinook,Ad,in,,2015,,,,,,,,,,,,,Second observer 20276,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,721,
2015091353,,,2,,,,DOMESTIC,20517,,512,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,71,
2015091354,,,2,,,,DOMESTIC,20433,,5000,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,46,
2015091355,,,2,,,,DOMESTIC,20477,,4187,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,Card says Chum but most likely Chinook,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,1006,
2015091356,,,2,,,,DOMESTIC,20103,,1868,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,31,
2015091357,,,2,,,,DOMESTIC,20433,,4657,7,Chinook,Ad,in,,2015,,,,,,,,,,,,,Sample #1,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,20,
2015091358,,,2,,,,DOMESTIC,20433,,4657,4,Coho,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,7,
2015091359,,182792,1,,,,DOMESTIC,2043,,4657,5,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,19,
2015091360,,042995,1,,,,DOMESTIC,20433,,4657,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,1,
2015091361,,211094,1,,,,DOMESTIC,20474,,4579,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,26,
2015091362,,043389,1,,,,DOMESTIC,20474,,4579,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,39,
2015091363,,090862,1,,,,DOMESTIC,20474,,4579,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,245,
2015091364,,,2,,,,DOMESTIC,20474,,4579,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,257,
2015091365,,636293,1,,,,DOMESTIC,20474,,1846,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,52,
2015091366,,,2,,,,DOMESTIC,20474,,1846,1,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,57,
2015091367,,,2,,,,DOMESTIC,20474,,4226,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,184,
2015091368,,043388,1,,,,DOMESTIC,20474,,5000,4,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,118,
2015091369,,055585,1,,,,DOMESTIC,20474,,5000,4,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,122,
2015091370,,,2,,,,DOMESTIC,20474,,5000,4,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,119,
2015091371,,,2,,,,DOMESTIC,20480,,1868,3,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,77,
2015091372,,,2,,,,DOMESTIC,20480,,1868,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,68,
2015091373,,090713,1,,,,DOMESTIC,20480,,1868,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,45,
2015091374,,043296,1,,,,DOMESTIC,20480,,4868,2,Chinook,Ad,in,,2015,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,61,
2015091375,,636281,1,,,,DOMESTIC,20272,,1879,802,Chinook,Ad,in,,2015,,,,,,,,,,,,,sample #1. Lead 20242 found on board.,N,20160720,,V,hsea,,,,,,REP17,N,,,,,,,,,,,,,
2015091376,12,055426,1,,,,DOMESTIC,19938,,3396,11,CHINOOK,Ad,in,,2015,,,,,,,,,M,,510,1.76,,,20190327,,V,hsea,,,,,,REP20,N,,,,,5000,,,,,,,38,
2016091001,,,2,,Jeremy Haddon,,DOMESTIC,20657,,420,1,Chinook,Ad,in,,2016,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP18,N,,,,,,,,,,,,31,
2016091002,,,2,,Jeremy Haddon,,DOMESTIC,20657,,420,1,Chinook,Ad,in,,2016,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP18,N,,,,,,,,,,,,42,
2016091003,,183383,1,,Jeremy Haddon,,DOMESTIC,20657,,420,1,Chinook,Ad,in,,2016,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP18,N,,,,,,,,,,,,41,
2016091004,,090621,1,,Jason Wright,,DOMESTIC,20676,,5310,53,Chinook,Ad,in,,2016,,,,,,,,,,,,,Collected by Dennis Jaszka,N,20160729,,V,hsea,,,,,,REP18,N,,,,,,,,,,,,59,
2016091005,,,2,,Melissa Williams,,DOMESTIC,20685,,4989,1,Chinook,Ad,in,20160213,2016,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP18,N,,,,,,,,,,,,169,
2016091006,,,2,,Melissa William,,DOMESTIC,20685,,4989,1,Chinook,Ad,in,20160213,2016,,,,,,,,,,,,,,N,20160729,,V,hsea,,,,,,REP18,N,,,,,,,,,,,,160,
